date,spprice,dividend,earnings,infl,lrir10,realprice,realpricelag,realpricelag2,realpricelag3,realpricelag4,realdividend,realtotalreturn,realearnings,realtrscaledearnings,CAPE,TRCAPE,excessCAPE,bond,realbond,dp,dy,ep,de
11/1/1961,71.08,2,3.14,30,3.94,733.71,740.52,712.96,722.43,723.15,20.64,83600.39,32.45,3697.01,21.86,25.96,0.02,0.99,11.48,35.54,2.81,22.61,63.63
12/1/1961,71.74,2.02,3.19,30,4.06,740.52,712.96,722.43,723.15,697.78,20.85,84574.63,32.93,3760.71,22.04,26.16,0.02,1,11.4,35.51,2.82,22.49,63.32
1/1/1962,69.07,2.03,3.25,30,4.08,712.96,722.43,723.15,697.78,645.9,20.92,81626.06,33.55,3840.81,21.2,25.14,0.02,1.01,11.42,34.08,2.93,21.25,62.36
2/1/1962,70.22,2.03,3.31,30.1,4.04,722.43,723.15,697.78,645.9,570.43,20.92,82908.99,34.05,3908.13,21.45,25.43,0.02,1.01,11.46,34.53,2.9,21.21,61.43
3/1/1962,70.29,2.04,3.37,30.1,3.93,723.15,697.78,645.9,570.43,582.24,20.99,83192.36,34.67,3988.59,21.44,25.4,0.02,1.01,11.6,34.46,2.9,20.86,60.53
4/1/1962,68.05,2.05,3.4,30.2,3.84,697.78,645.9,570.43,582.24,598.08,20.99,80475.69,34.9,4024.77,20.66,24.46,0.02,1,11.69,33.25,3.01,20,60.14
5/1/1962,62.99,2.05,3.44,30.2,3.87,645.9,570.43,582.24,598.08,590.82,21.05,74694.11,35.24,4075.23,19.09,22.59,0.03,1,11.7,30.68,3.26,18.33,59.75
6/1/1962,55.63,2.06,3.47,30.2,3.91,570.43,582.24,598.08,590.82,572.18,21.12,66170.12,35.58,4127.45,16.83,19.92,0.03,1,11.7,27,3.7,16.03,59.37
7/1/1962,56.97,2.07,3.49,30.3,4.01,582.24,598.08,590.82,572.18,611.6,21.12,67744.54,35.67,4150.05,17.14,20.29,0.03,1.01,11.6,27.57,3.63,16.32,59.22
8/1/1962,58.52,2.07,3.51,30.3,3.98,598.08,590.82,572.18,611.6,638.08,21.19,69793.14,35.87,4186.16,17.57,20.8,0.03,1,11.67,28.23,3.54,16.67,59.07
9/1/1962,58,2.08,3.53,30.4,3.98,590.82,572.18,611.6,638.08,662.74,21.19,69151.47,35.96,4208.7,17.32,20.5,0.03,1.01,11.67,27.88,3.59,16.43,58.92
10/1/1962,56.17,2.1,3.58,30.4,3.93,572.18,611.6,638.08,662.74,671.5,21.36,67177.94,36.43,4277.61,16.74,19.82,0.03,1,11.75,26.79,3.73,15.7,58.62
11/1/1962,60.04,2.11,3.62,30.4,3.92,611.6,638.08,662.74,671.5,666.76,21.53,72016.99,36.91,4346.12,17.85,21.13,0.03,1.01,11.8,28.41,3.52,16.57,58.33
12/1/1962,62.64,2.13,3.67,30.4,3.86,638.08,662.74,671.5,666.76,698.13,21.7,75348.55,37.38,4414.58,18.59,22,0.03,1.01,11.9,29.41,3.4,17.07,58.04
1/1/1963,65.06,2.14,3.68,30.4,3.83,662.74,671.5,666.76,698.13,712.14,21.77,78473.71,37.52,4442.74,19.26,22.79,0.03,1,11.97,30.45,3.28,17.66,58.01
2/1/1963,65.92,2.14,3.7,30.4,3.92,671.5,666.76,698.13,712.14,709.51,21.83,79726.45,37.66,4470.91,19.47,23.03,0.03,1,11.92,30.76,3.25,17.83,57.98
3/1/1963,65.67,2.15,3.71,30.5,3.93,666.76,698.13,712.14,709.51,696.71,21.83,79379.67,37.67,4484.52,19.29,22.81,0.03,1,11.91,30.54,3.27,17.7,57.95
4/1/1963,68.76,2.17,3.75,30.5,3.97,698.13,712.14,709.51,696.71,715.97,22,83333,38.11,4548.81,20.15,23.82,0.02,1.01,11.91,31.74,3.15,18.32,57.73
5/1/1963,70.14,2.18,3.8,30.5,3.93,712.14,709.51,696.71,715.97,734.84,22.17,85225.99,38.55,4613.27,20.51,24.23,0.02,1,11.98,32.13,3.11,18.47,57.51
6/1/1963,70.11,2.2,3.84,30.6,3.99,709.51,696.71,715.97,734.84,734.26,22.26,85133.18,38.86,4662.84,20.38,24.08,0.02,1,11.93,31.87,3.14,18.26,57.29
7/1/1963,69.07,2.2,3.88,30.7,4.02,696.71,715.97,734.84,734.26,730.14,22.22,83819.36,39.14,4708.54,19.97,23.58,0.02,1,11.9,31.35,3.19,17.8,56.79
8/1/1963,70.98,2.21,3.92,30.7,4,715.97,734.84,734.26,730.14,743.31,22.26,86360.38,39.54,4769.41,20.47,24.16,0.02,1,11.96,32.17,3.11,18.11,56.29
9/1/1963,72.85,2.21,3.96,30.7,4.08,734.84,734.26,730.14,743.31,766.16,22.29,88859.66,39.94,4830.26,20.96,24.73,0.02,1,11.92,32.96,3.03,18.4,55.81
10/1/1963,73.03,2.23,3.98,30.8,4.11,734.26,730.14,743.31,766.16,775.58,22.45,89016.27,40.02,4851.22,20.89,24.63,0.02,1,11.89,32.7,3.06,18.35,56.11
11/1/1963,72.62,2.26,4,30.8,4.12,730.14,743.31,766.16,775.58,789.71,22.69,88745.74,40.22,4888.23,20.72,24.42,0.02,1,11.92,32.18,3.11,18.16,56.42
12/1/1963,74.17,2.28,4.02,30.9,4.13,743.31,766.16,775.58,789.71,801.13,22.85,90578.04,40.29,4909.31,21.04,24.79,0.02,1,11.92,32.53,3.07,18.45,56.72
1/1/1964,76.45,2.3,4.07,30.9,4.17,766.16,775.58,789.71,801.13,808.95,23.02,93596.15,40.82,4986.89,21.63,25.47,0.02,1.01,11.92,33.29,3,18.77,56.38
2/1/1964,77.39,2.31,4.13,30.9,4.15,775.58,789.71,801.13,808.95,801.55,23.18,94982.99,41.36,5064.78,21.83,25.7,0.02,1,11.98,33.45,2.99,18.75,56.06
3/1/1964,78.8,2.33,4.18,30.9,4.22,789.71,801.13,808.95,801.55,828.64,23.35,96951.83,41.89,5142.88,22.17,26.08,0.02,1,11.95,33.82,2.96,18.85,55.74
4/1/1964,79.94,2.35,4.23,30.9,4.23,801.13,808.95,801.55,828.64,819.13,23.52,98595.03,42.39,5217.13,22.42,26.37,0.02,1.01,11.98,34.07,2.94,18.9,55.48
5/1/1964,80.72,2.36,4.28,30.9,4.2,808.95,801.55,828.64,819.13,830.53,23.68,99799.96,42.89,5291.67,22.57,26.54,0.02,1.01,12.06,34.16,2.93,18.86,55.22
6/1/1964,80.24,2.38,4.33,31,4.17,801.55,828.64,819.13,830.53,844.87,23.77,99130.9,43.25,5349.41,22.3,26.2,0.02,1,12.09,33.71,2.97,18.53,54.97
7/1/1964,83.22,2.4,4.38,31.1,4.19,828.64,819.13,830.53,844.87,848.02,23.9,102728.19,43.58,5402.64,22.98,26.99,0.02,1,12.07,34.68,2.88,19.01,54.84
8/1/1964,82,2.42,4.42,31,4.19,819.13,830.53,844.87,848.02,833.33,24.17,101798.47,44.19,5491.32,22.65,26.58,0.02,1,12.15,33.88,2.95,18.54,54.71
9/1/1964,83.41,2.44,4.47,31.1,4.2,830.53,844.87,848.02,833.33,854.77,24.3,103467.57,44.51,5544.9,22.89,26.85,0.02,1,12.15,34.18,2.93,18.66,54.59
10/1/1964,84.85,2.46,4.5,31.1,4.19,844.87,848.02,833.33,854.77,861.02,24.49,105508.14,44.77,5591.46,23.21,27.21,0.02,1.01,12.2,34.49,2.9,18.87,54.71
11/1/1964,85.44,2.48,4.52,31.2,4.15,848.02,833.33,854.77,861.02,859.06,24.61,106157.42,44.9,5620.14,23.23,27.21,0.02,1,12.24,34.45,2.9,18.89,54.83
12/1/1964,83.96,2.5,4.55,31.2,4.18,833.33,854.77,861.02,859.06,867.57,24.81,104577.41,45.16,5667.31,22.75,26.65,0.02,1,12.25,33.58,2.98,18.45,54.95
1/1/1965,86.12,2.52,4.59,31.2,4.19,854.77,861.02,859.06,867.57,880.49,24.98,107529.04,45.59,5735.21,23.27,27.24,0.02,1,12.29,34.22,2.92,18.75,54.79
2/1/1965,86.75,2.53,4.64,31.2,4.21,861.02,859.06,867.57,880.49,833.37,25.14,108579.25,46.02,5803.41,23.37,27.34,0.02,1,12.31,34.24,2.92,18.71,54.64
3/1/1965,86.83,2.55,4.68,31.3,4.21,859.06,867.57,880.49,833.37,832.09,25.23,108597.28,46.3,5853.22,23.25,27.19,0.02,1,12.31,34.05,2.94,18.55,54.49
4/1/1965,87.97,2.57,4.73,31.4,4.2,867.57,880.49,833.37,832.09,847.58,25.35,109939.68,46.68,5915.43,23.42,27.37,0.02,1,12.33,34.23,2.92,18.59,54.3
5/1/1965,89.28,2.59,4.79,31.4,4.21,880.49,833.37,832.09,847.58,875.9,25.54,111846.58,47.21,5996.56,23.71,27.68,0.02,1,12.36,34.47,2.9,18.65,54.11
6/1/1965,85.04,2.61,4.84,31.6,4.21,833.37,832.09,847.58,875.9,892.77,25.58,106131.35,47.43,6040.4,22.39,26.12,0.02,1,12.33,32.58,3.07,17.57,53.93
7/1/1965,84.91,2.63,4.89,31.6,4.2,832.09,847.58,875.9,892.77,900.19,25.74,106242.28,47.89,6114.37,22.3,26.01,0.02,1,12.38,32.33,3.09,17.38,53.75
8/1/1965,86.49,2.64,4.93,31.6,4.25,847.58,875.9,892.77,900.19,893.27,25.9,108494.85,48.35,6188.47,22.67,26.42,0.02,1,12.37,32.72,3.06,17.53,53.58
9/1/1965,89.38,2.66,4.98,31.6,4.29,875.9,892.77,900.19,893.27,908.76,26.07,112398.19,48.8,6262.51,23.37,27.22,0.02,1,12.38,33.6,2.98,17.95,53.41
10/1/1965,91.39,2.68,5.05,31.7,4.35,892.77,900.19,893.27,908.76,896.98,26.18,114843.25,49.33,6345.97,23.78,27.67,0.02,1,12.32,34.1,2.93,18.1,53.07
11/1/1965,92.15,2.7,5.12,31.7,4.45,900.19,893.27,908.76,896.98,857.43,26.38,116081.03,50.02,6449.65,23.93,27.82,0.01,0.99,12.27,34.13,2.93,18,52.73
12/1/1965,91.73,2.72,5.19,31.8,4.62,893.27,908.76,896.98,857.43,878.2,26.49,115473.22,50.54,6533.37,23.69,27.53,0.01,1,12.11,33.72,2.97,17.67,52.41
1/1/1966,93.32,2.74,5.24,31.8,4.61,908.76,896.98,857.43,878.2,831.99,26.68,117762.2,51.03,6612.45,24.06,27.92,0.01,0.99,12.17,34.06,2.94,17.81,52.29
2/1/1966,92.69,2.76,5.29,32,4.83,896.98,857.43,878.2,831.99,822.54,26.71,116524.58,51.19,6650.29,23.7,27.48,0.01,1,11.93,33.58,2.98,17.52,52.17
3/1/1966,88.88,2.78,5.34,32.1,4.87,857.43,878.2,831.99,822.54,817.91,26.82,111677.11,51.52,6709.67,22.61,26.2,0.01,1.01,11.9,31.97,3.13,16.64,52.06
4/1/1966,91.6,2.8,5.38,32.3,4.75,878.2,831.99,822.54,817.91,763.76,26.81,114673.13,51.58,6735.17,23.11,26.76,0.01,1,11.99,32.75,3.05,17.03,51.98
5/1/1966,86.78,2.81,5.42,32.3,4.78,831.99,822.54,817.91,763.76,736.86,26.97,108932.52,51.96,6803.58,21.85,25.28,0.02,1,12.01,30.85,3.24,16.01,51.91
6/1/1966,86.06,2.83,5.46,32.4,4.81,822.54,817.91,763.76,736.86,725.98,27.05,107990.42,52.19,6851.36,21.56,24.93,0.02,0.99,11.99,30.41,3.29,15.76,51.83
7/1/1966,85.84,2.85,5.48,32.5,5.02,817.91,763.76,736.86,725.98,762.32,27.16,107680.04,52.18,6870.08,21.38,24.71,0.01,0.99,11.8,30.12,3.32,15.67,52.04
8/1/1966,80.65,2.87,5.49,32.7,5.22,763.76,736.86,725.98,762.32,765.52,27.18,100848.97,52.02,6869.15,19.91,23.01,0.02,1.01,11.6,28.1,3.56,14.68,52.25
9/1/1966,77.81,2.89,5.51,32.7,5.18,736.86,725.98,762.32,765.52,794.88,27.37,97598.83,52.18,6911.32,19.16,22.14,0.02,1.02,11.68,26.92,3.71,14.12,52.45
10/1/1966,77.13,2.88,5.52,32.9,5.01,725.98,762.32,765.52,794.88,822.27,27.14,96457.33,51.99,6907.37,18.83,21.75,0.02,0.99,11.82,26.75,3.74,13.96,52.2
11/1/1966,80.99,2.88,5.54,32.9,5.16,762.32,765.52,794.88,822.27,839.11,27.08,101584.36,52.11,6944.55,19.71,22.77,0.02,1.03,11.73,28.15,3.55,14.63,51.96
12/1/1966,81.33,2.87,5.55,32.9,4.84,765.52,794.88,822.27,839.11,850.99,27.01,102310.8,52.24,6981.74,19.74,22.79,0.02,1.02,12.08,28.34,3.53,14.65,51.71
1/1/1967,84.45,2.88,5.52,32.9,4.58,794.88,822.27,839.11,850.99,863.63,27.11,106537.58,51.93,6959.53,20.43,23.59,0.02,1,12.37,29.32,3.41,15.31,52.21
2/1/1967,87.36,2.89,5.48,32.9,4.63,822.27,839.11,850.99,863.63,850.24,27.2,110512.51,51.61,6936.54,21.07,24.32,0.02,1.01,12.37,30.23,3.31,15.93,52.71
3/1/1967,89.42,2.9,5.45,33,4.54,839.11,850.99,863.63,850.24,862.35,27.21,113080.46,51.14,6892.07,21.44,24.74,0.02,1,12.47,30.83,3.24,16.41,53.21
4/1/1967,90.96,2.9,5.41,33.1,4.59,850.99,863.63,850.24,862.35,873.45,27.13,114985.11,50.61,6838.93,21.69,25.01,0.02,0.98,12.43,31.37,3.19,16.81,53.6
5/1/1967,92.59,2.9,5.37,33.2,4.85,863.63,850.24,862.35,873.45,883.02,27.05,116997.67,50.09,6785.59,21.95,25.3,0.01,0.99,12.19,31.93,3.13,17.24,54
6/1/1967,91.43,2.9,5.33,33.3,5.02,850.24,862.35,873.45,883.02,879.02,26.97,115489.4,49.57,6732.57,21.55,24.84,0.01,0.99,12.04,31.53,3.17,17.15,54.41
7/1/1967,93.01,2.91,5.32,33.4,5.16,862.35,873.45,883.02,879.02,848.94,26.95,117438.46,49.32,6717.26,21.8,25.12,0.01,1,11.92,32,3.13,17.48,54.64
8/1/1967,94.49,2.91,5.31,33.5,5.28,873.45,883.02,879.02,848.94,870.55,26.93,119256.66,49.09,6701.8,22.03,25.37,0.01,1,11.83,32.43,3.08,17.79,54.86
9/1/1967,95.81,2.92,5.3,33.6,5.3,883.02,879.02,848.94,870.55,863.08,26.91,120868.95,48.85,6686.21,22.22,25.58,0.01,0.99,11.83,32.81,3.05,18.08,55.09
10/1/1967,95.66,2.92,5.31,33.7,5.48,879.02,848.94,870.55,863.08,821.71,26.83,120627.69,48.79,6695.93,22.07,25.4,0.01,0.98,11.68,32.76,3.05,18.02,54.99
11/1/1967,92.66,2.92,5.32,33.8,5.75,848.94,870.55,863.08,821.71,804.33,26.75,116804.92,48.74,6706.26,21.26,24.46,0.01,1.01,11.46,31.73,3.15,17.42,54.89
12/1/1967,95.3,2.92,5.33,33.9,5.7,870.55,863.08,821.71,804.33,861.23,26.67,120084.3,48.69,6716.15,21.75,25.02,0.01,1.02,11.53,32.64,3.06,17.88,54.78
1/1/1968,95.04,2.93,5.37,34.1,5.53,863.08,821.71,804.33,861.23,878.48,26.61,119360.16,48.74,6739.97,21.51,24.74,0.01,1,11.66,32.44,3.08,17.71,54.6
2/1/1968,90.75,2.94,5.4,34.2,5.56,821.71,804.33,861.23,878.48,896.88,26.62,113945.91,48.93,6784.43,20.42,23.49,0.01,0.99,11.66,30.87,3.24,16.8,54.41
3/1/1968,89.09,2.95,5.44,34.3,5.74,804.33,861.23,878.48,896.88,889.97,26.63,111843.26,49.11,6829.36,19.93,22.92,0.01,1.01,11.52,30.2,3.31,16.38,54.23
4/1/1968,95.67,2.96,5.48,34.4,5.64,861.23,878.48,896.88,889.97,868.05,26.68,120063.74,49.36,6881.46,21.28,24.47,0.01,0.99,11.63,32.28,3.1,17.45,54.04
5/1/1968,97.87,2.98,5.53,34.5,5.87,878.48,896.88,889.97,868.05,893.72,26.72,122779.08,49.61,6933.27,21.63,24.87,0.01,1.02,11.45,32.88,3.04,17.71,53.86
6/1/1968,100.5,2.99,5.57,34.7,5.72,896.88,889.97,868.05,893.72,910.59,26.68,125662.55,49.71,6964.58,22,25.3,0.01,1.02,11.57,33.61,2.98,18.04,53.68
7/1/1968,100.3,3,5.6,34.9,5.5,889.97,868.05,893.72,910.59,922.01,26.65,125004.92,49.69,6979.34,21.75,25.01,0.01,1.01,11.75,33.4,2.99,17.91,53.63
8/1/1968,98.11,3.02,5.63,35,5.42,868.05,893.72,910.59,922.01,929.01,26.69,122238.56,49.81,7014.61,21.14,24.3,0.01,1,11.84,32.52,3.07,17.43,53.58
9/1/1968,101.3,3.03,5.66,35.1,5.46,893.72,910.59,922.01,929.01,887.26,26.73,126167.21,49.94,7049.42,21.68,24.92,0.01,1,11.82,33.43,2.99,17.9,53.53
10/1/1968,103.8,3.04,5.69,35.3,5.58,910.59,922.01,929.01,887.26,877.98,26.7,128862.52,49.94,7067.98,22,25.29,0.01,1,11.7,34.11,2.93,18.23,53.45
11/1/1968,105.4,3.06,5.73,35.4,5.7,922.01,929.01,887.26,877.98,851.81,26.74,130794.54,50.1,7106.42,22.2,25.51,0.01,0.98,11.62,34.48,2.9,18.41,53.38
12/1/1968,106.5,3.07,5.76,35.5,6.03,929.01,887.26,877.98,851.81,864.18,26.78,132103.87,50.25,7144.77,22.28,25.6,0.01,1,11.35,34.69,2.88,18.49,53.3
1/1/1969,102,3.08,5.78,35.6,6.04,887.26,877.98,851.81,864.18,889.88,26.79,126484.09,50.28,7167.43,21.19,24.36,0.01,0.99,11.37,33.12,3.02,17.65,53.29
2/1/1969,101.5,3.09,5.8,35.8,6.19,877.98,851.81,864.18,889.88,838.82,26.73,125478.45,50.17,7170.2,20.9,24.02,0.01,1,11.24,32.85,3.04,17.5,53.28
3/1/1969,99.3,3.1,5.82,36.1,6.3,851.81,864.18,889.88,838.82,796.98,26.59,122055.27,49.92,7153.69,20.2,23.22,0.01,1.01,11.11,32.03,3.12,17.06,53.26
4/1/1969,101.3,3.11,5.83,36.3,6.17,864.18,889.88,838.82,796.98,788.24,26.53,124144.36,49.71,7140.65,20.43,23.48,0.01,0.99,11.22,32.57,3.07,17.39,53.38
5/1/1969,104.6,3.12,5.83,36.4,6.32,889.88,838.82,796.98,788.24,788.87,26.54,128154.14,49.63,7146.9,20.97,24.11,0.01,0.99,11.12,33.53,2.98,17.93,53.49
6/1/1969,99.14,3.13,5.84,36.6,6.57,838.82,796.98,788.24,788.87,793.02,26.48,121118.72,49.41,7134.69,19.71,22.66,0.01,0.99,10.92,31.67,3.16,16.98,53.6
7/1/1969,94.71,3.14,5.86,36.8,6.72,796.98,788.24,788.87,793.02,794.49,26.39,115395.38,49.28,7135.81,18.68,21.48,0.01,1.01,10.8,30.19,3.31,16.17,53.56
8/1/1969,94.18,3.14,5.87,37,6.69,788.24,788.87,793.02,794.49,748.38,26.31,114446.79,49.16,7137.22,18.43,21.19,0.01,0.97,10.82,29.96,3.34,16.04,53.52
9/1/1969,94.51,3.15,5.89,37.1,7.16,788.87,793.02,794.49,748.38,739.85,26.29,114856.36,49.16,7158.01,18.4,21.16,0.01,1.01,10.49,30,3.33,16.05,53.48
10/1/1969,95.52,3.15,5.85,37.3,7.1,793.02,794.49,748.38,739.85,710.29,26.18,115779,48.6,7094.77,18.45,21.22,0.01,1,10.55,30.29,3.3,16.32,53.87
11/1/1969,96.21,3.16,5.82,37.5,7.14,794.49,748.38,739.85,710.29,718.65,26.07,116310.54,48.03,7031.91,18.44,21.22,0.01,0.97,10.52,30.48,3.28,16.54,54.27
12/1/1969,91.11,3.16,5.78,37.7,7.65,748.38,739.85,710.29,718.65,691.33,25.96,109877.37,47.48,6970.6,17.33,19.95,0.01,1,10.16,28.83,3.47,15.76,54.67
1/1/1970,90.31,3.16,5.73,37.8,7.79,739.85,710.29,718.65,691.33,610.19,25.92,108941.52,46.94,6912.14,17.09,19.68,0.01,1.05,10.1,28.55,3.5,15.76,55.21
2/1/1970,87.16,3.17,5.68,38,7.24,710.29,718.65,691.33,610.19,603.3,25.81,104904.94,46.29,6836.39,16.37,18.87,0.01,1.02,10.5,27.52,3.63,15.35,55.75
3/1/1970,88.65,3.17,5.63,38.2,7.07,718.65,691.33,610.19,603.3,601.24,25.7,106455.94,45.64,6760.82,16.53,19.06,0.02,0.98,10.63,27.97,3.58,15.75,56.31
4/1/1970,85.95,3.17,5.59,38.5,7.39,691.33,610.19,603.3,601.24,618.71,25.52,102724.45,44.99,6684.95,15.87,18.31,0.02,0.97,10.38,27.09,3.69,15.37,56.73
5/1/1970,76.06,3.18,5.56,38.6,7.91,610.19,603.3,601.24,618.71,652.36,25.48,90984.33,44.58,6646.99,13.98,16.15,0.02,1.01,10.04,23.94,4.18,13.69,57.17
6/1/1970,75.59,3.18,5.52,38.8,7.84,603.3,601.24,618.71,652.36,663.12,25.38,90271.38,44.06,6592.12,13.8,15.96,0.02,1.03,10.11,23.77,4.21,13.69,57.61
7/1/1970,75.72,3.18,5.47,39,7.46,601.24,618.71,652.36,663.12,659.07,25.28,90278.08,43.41,6517.7,13.73,15.89,0.03,1,10.39,23.79,4.2,13.85,58.23
8/1/1970,77.92,3.19,5.41,39,7.53,618.71,652.36,663.12,659.07,700.65,25.3,93217.67,42.98,6476.1,14.1,16.34,0.02,1.02,10.4,24.45,4.09,14.39,58.87
9/1/1970,82.58,3.19,5.36,39.2,7.39,652.36,663.12,659.07,700.65,727.41,25.2,98604.9,42.34,6400.12,14.84,17.22,0.02,1.01,10.51,25.89,3.86,15.41,59.51
10/1/1970,84.37,3.17,5.28,39.4,7.33,663.12,659.07,700.65,727.41,753.69,24.94,100545.03,41.53,6296.23,15.06,17.49,0.02,1.04,10.57,26.59,3.76,15.97,60.06
11/1/1970,84.28,3.16,5.21,39.6,6.84,659.07,700.65,727.41,753.69,771.08,24.69,100242.42,40.72,6192.8,14.95,17.37,0.03,1.04,10.95,26.7,3.75,16.19,60.63
12/1/1970,90.05,3.14,5.13,39.8,6.39,700.65,727.41,753.69,771.08,795.41,24.43,106876.69,39.91,6088.59,15.87,18.45,0.03,1.02,11.32,28.68,3.49,17.55,61.21
1/1/1971,93.49,3.13,5.16,39.8,6.24,727.41,753.69,771.08,795.41,780.71,24.35,111269.06,40.15,6141.28,16.46,19.15,0.03,1.01,11.5,29.87,3.35,18.12,60.66
2/1/1971,97.11,3.12,5.19,39.9,6.11,753.69,771.08,795.41,780.71,760.6,24.21,115596.47,40.28,6178,17.03,19.82,0.03,1.04,11.64,31.13,3.21,18.71,60.12
3/1/1971,99.6,3.11,5.22,40,5.7,771.08,795.41,780.71,760.6,753.25,24.08,118571.82,40.41,6214.31,17.4,20.26,0.03,0.99,12.03,32.03,3.12,19.08,59.58
4/1/1971,103,3.11,5.25,40.1,5.83,795.41,780.71,760.6,753.25,738.05,23.99,122621.1,40.57,6254.07,17.92,20.88,0.03,0.96,11.94,33.15,3.02,19.61,59.14
5/1/1971,101.6,3.1,5.29,40.3,6.39,780.71,760.6,753.25,738.05,754.44,23.85,120660.48,40.62,6278.47,17.56,20.46,0.02,1,11.46,32.74,3.05,19.22,58.7
6/1/1971,99.72,3.1,5.32,40.6,6.52,760.6,753.25,738.05,754.44,736.62,23.64,117857.24,40.58,6287.61,17.08,19.91,0.02,0.99,11.32,32.17,3.11,18.74,58.27
7/1/1971,99,3.1,5.36,40.7,6.73,753.25,738.05,754.44,736.62,702.47,23.56,117023.04,40.76,6331.86,16.89,19.69,0.02,1.02,11.19,31.97,3.13,18.48,57.81
8/1/1971,97.24,3.09,5.39,40.8,6.58,738.05,754.44,736.62,702.47,747.2,23.48,114964.87,40.94,6376.42,16.52,19.27,0.03,1.04,11.34,31.44,3.18,18.03,57.35
9/1/1971,99.4,3.09,5.43,40.8,6.14,754.44,736.62,702.47,747.2,778.32,23.45,117823.03,41.21,6436.41,16.86,19.67,0.03,1.02,11.77,32.17,3.11,18.31,56.91
10/1/1971,97.29,3.08,5.52,40.9,5.93,736.62,702.47,747.2,778.32,788.8,23.35,115343.82,41.79,6544.33,16.43,19.18,0.03,1.01,11.99,31.55,3.17,17.63,55.86
11/1/1971,92.78,3.08,5.61,40.9,5.81,702.47,747.2,778.32,788.8,805.59,23.29,110300.88,42.48,6669.41,15.64,18.27,0.04,1,12.16,30.16,3.32,16.54,54.84
12/1/1971,99.17,3.07,5.7,41.1,5.93,747.2,778.32,788.8,805.59,811.86,23.13,117626.54,42.95,6760.83,16.6,19.41,0.03,1,12.05,32.3,3.1,17.4,53.86
1/1/1972,103.3,3.07,5.74,41.1,5.95,778.32,788.8,805.59,811.86,801.72,23.13,122828.62,43.22,6821.17,17.26,20.18,0.03,1,12.09,33.65,2.97,18.01,53.52
2/1/1972,105.2,3.07,5.77,41.3,6.08,788.8,805.59,811.86,801.72,802.02,23.02,124784.78,43.29,6848.13,17.46,20.42,0.03,1.01,11.98,34.27,2.92,18.22,53.18
3/1/1972,107.7,3.07,5.81,41.4,6.07,805.59,811.86,801.72,802.02,792.28,22.96,127744.35,43.46,6891.32,17.81,20.82,0.03,1,12.02,35.08,2.85,18.54,52.84
4/1/1972,108.8,3.07,5.86,41.5,6.19,811.86,801.72,802.02,792.28,818.41,22.91,129040.83,43.75,6954.13,17.92,20.95,0.03,1.01,11.94,35.44,2.82,18.56,52.36
5/1/1972,107.7,3.07,5.92,41.6,6.13,801.72,802.02,792.28,818.41,804.7,22.85,127731.83,44.04,7017.15,17.66,20.65,0.03,1.01,12.03,35.08,2.85,18.2,51.89
6/1/1972,108,3.07,5.97,41.7,6.11,802.02,792.28,818.41,804.7,802.36,22.8,128083.16,44.33,7080.15,17.64,20.63,0.03,1.01,12.08,35.18,2.84,18.09,51.42
7/1/1972,107.2,3.07,6.03,41.9,6.11,792.28,818.41,804.7,802.36,840.64,22.71,126829.83,44.54,7130.24,17.4,20.35,0.03,1,12.08,34.88,2.87,17.79,51
8/1/1972,111,3.08,6.08,42,6.21,818.41,804.7,802.36,840.64,856.15,22.68,131315.6,44.85,7196.72,17.94,20.98,0.03,0.98,12.02,36.08,2.77,18.25,50.58
9/1/1972,109.4,3.08,6.14,42.1,6.55,804.7,802.36,840.64,856.15,860.68,22.66,129418.27,45.16,7263.51,17.61,20.6,0.02,1.01,11.76,35.52,2.82,17.82,50.16
10/1/1972,109.6,3.1,6.23,42.3,6.48,802.36,840.64,856.15,860.68,824.34,22.72,129346.32,45.63,7356.37,17.53,20.5,0.03,1.02,11.83,35.32,2.83,17.58,49.79
11/1/1972,115.1,3.13,6.33,42.4,6.28,840.64,856.15,860.68,824.34,803.86,22.84,135823.65,46.21,7465.78,18.34,21.44,0.03,1,12.04,36.81,2.72,18.19,49.42
12/1/1972,117.5,3.15,6.42,42.5,6.36,856.15,860.68,824.34,803.86,783.41,22.95,138638.55,46.78,7574.97,18.65,21.8,0.02,1,12,37.3,2.68,18.3,49.07
1/1/1973,118.4,3.16,6.55,42.6,6.46,860.68,824.34,803.86,783.41,756.19,22.95,139682.18,47.59,7723.42,18.71,21.87,0.02,0.99,11.95,37.51,2.67,18.09,48.22
2/1/1973,114.2,3.16,6.67,42.9,6.64,824.34,803.86,783.41,756.19,734.24,22.83,134093.91,48.17,7835.84,17.89,20.91,0.02,1,11.78,36.1,2.77,17.11,47.4
3/1/1973,112.4,3.17,6.8,43.3,6.71,803.86,783.41,756.19,734.24,739.57,22.67,131068.44,48.63,7929.41,17.41,20.35,0.03,1.01,11.67,35.46,2.82,16.53,46.62
4/1/1973,110.3,3.19,6.94,43.6,6.67,783.41,756.19,734.24,739.57,712.72,22.63,128042.19,49.32,8060.19,16.94,19.79,0.03,0.99,11.69,34.61,2.89,15.89,45.9
5/1/1973,107.2,3.2,7.09,43.9,6.85,756.19,734.24,739.57,712.72,723.48,22.6,123900.9,49.99,8190.72,16.31,19.06,0.03,1,11.53,33.47,2.99,15.13,45.2
