date,spprice,dividend,earnings,infl,lrir10,realprice,realpricelag,realdividend,realtotalreturn,realearnings,realtrscaledearnings,CAPE,TRCAPE,excessCAPE,bond,realbond,dp,dy,ep,de,,
02/01/2007,1444.80,25.29,82.60,203.50,4.72,2198.59,2121.68,38.48,1045941.11,125.70,59799.43,27.32,29.44,0.01,1.02,37.35,57.14,1.75,17.49,30.61,,
03/01/2007,1406.95,25.49,83.15,205.35,4.56,2121.68,2192.92,38.44,1010873.23,125.39,59742.07,26.23,28.26,0.02,0.99,37.63,55.20,1.81,16.92,30.66,,
04/01/2007,1463.64,25.72,83.74,206.69,4.69,2192.92,2250.34,38.53,1046346.69,125.46,59865.18,26.98,29.07,0.02,1.00,37.15,56.91,1.76,17.48,30.71,,
05/01/2007,1511.14,25.94,84.33,207.95,4.75,2250.34,2250.52,38.63,1075278.96,125.58,60006.53,27.55,29.68,0.02,0.98,36.89,58.25,1.72,17.92,30.76,,
06/01/2007,1514.19,26.17,84.92,208.35,5.10,2250.52,2260.78,38.90,1076914.02,126.22,60396.34,27.42,29.53,0.01,1.01,35.97,57.86,1.73,17.83,30.82,,
07/01/2007,1520.71,26.44,82.81,208.30,5.00,2260.78,2166.50,39.31,1083393.77,123.12,58998.40,27.41,29.52,0.01,1.03,36.41,57.52,1.74,18.36,31.93,,
08/01/2007,1454.62,26.71,80.71,207.92,4.67,2166.50,2223.67,39.78,1039802.16,120.20,57691.33,26.15,28.16,0.02,1.02,37.58,54.46,1.84,18.02,33.10,,
09/01/2007,1497.12,26.98,78.60,208.49,4.52,2223.67,2281.98,40.07,1068843.86,116.74,56115.16,26.73,28.78,0.02,1.00,38.07,55.49,1.80,19.05,34.33,,
10/01/2007,1539.66,27.23,74.46,208.94,4.53,2281.98,2156.13,40.36,1098484.75,110.36,53124.18,27.32,29.42,0.02,1.03,38.10,56.54,1.77,20.68,36.57,,
11/01/2007,1463.39,27.48,70.32,210.18,4.15,2156.13,2180.91,40.49,1039528.62,103.61,49952.27,25.73,27.71,0.02,1.01,39.19,53.25,1.88,20.81,39.08,,
12/01/2007,1479.22,27.73,66.18,210.04,4.10,2180.91,2022.74,40.88,1053121.58,97.57,47116.44,25.96,27.96,0.02,1.03,39.51,53.34,1.87,22.35,41.90,,
01/01/2008,1378.76,27.92,64.25,211.08,3.74,2022.74,1981.94,40.96,978392.98,94.26,45592.96,24.02,25.89,0.03,1.00,40.62,49.38,2.03,21.46,43.46,,
02/01/2008,1354.87,28.11,62.32,211.69,3.74,1981.94,1909.90,41.12,960313.63,91.16,44171.58,23.50,25.33,0.03,1.02,40.63,48.20,2.07,21.74,45.11,,
03/01/2008,1316.94,28.30,60.39,213.53,3.51,1909.90,1975.55,41.04,927064.91,87.58,42511.77,22.61,24.38,0.04,0.99,41.18,46.53,2.15,21.81,46.86,,
04/01/2008,1370.47,28.44,57.38,214.82,3.68,1975.55,2005.87,40.99,960589.97,82.72,40221.13,23.36,25.20,0.03,0.99,40.48,48.19,2.07,23.88,49.56,,
05/01/2008,1403.22,28.57,54.38,216.63,3.88,2005.87,1898.16,40.84,976986.98,77.73,37859.56,23.70,25.58,0.03,0.99,39.60,49.11,2.04,25.81,52.55,,
06/01/2008,1341.25,28.71,51.37,218.82,4.10,1898.16,1770.10,40.63,926173.31,72.70,35472.52,22.42,24.22,0.03,1.01,38.63,46.72,2.14,26.11,55.89,,
07/01/2008,1257.33,28.76,49.56,219.96,4.01,1770.10,1811.31,40.48,865334.93,69.78,34111.08,20.91,22.60,0.04,1.01,38.84,43.72,2.29,25.37,58.02,,
08/01/2008,1281.47,28.80,47.76,219.09,3.89,1811.31,1722.50,40.71,887141.88,67.50,33061.20,21.40,23.16,0.04,1.02,39.51,44.49,2.25,26.83,60.31,,
09/01/2008,1216.95,28.85,45.95,218.78,3.69,1722.50,1385.25,40.83,845309.13,65.04,31917.46,20.36,22.05,0.04,0.99,40.35,42.18,2.37,26.48,62.79,,
10/01/2008,968.80,28.70,35.59,216.57,3.81,1385.25,1287.28,41.03,681485.95,50.89,25037.53,16.39,17.77,0.05,1.03,40.49,33.76,2.96,27.22,80.62,,
11/01/2008,883.04,28.54,25.24,212.43,3.53,1287.28,1292.66,41.61,634994.71,36.79,18147.71,15.26,16.58,0.06,1.10,42.37,30.94,3.23,34.99,113.10,,
12/01/2008,877.56,28.39,14.88,210.23,2.42,1292.66,1269.49,41.82,639367.96,21.92,10841.19,15.38,16.73,0.07,0.99,47.13,30.91,3.24,58.98,190.79,,
01/01/2009,865.58,28.01,12.21,211.14,2.52,1269.49,1175.14,41.09,629600.17,17.90,8878.81,15.17,16.55,0.07,0.97,46.61,30.90,3.24,70.91,229.49,,
02/01/2009,805.23,27.64,9.53,212.19,2.87,1175.14,1102.26,40.33,584471.81,13.91,6919.72,14.12,15.43,0.07,1.01,45.08,29.14,3.43,84.46,289.90,,
03/01/2009,757.13,27.26,6.86,212.71,2.82,1102.26,1231.70,39.69,549870.42,9.99,4982.12,13.32,14.59,0.07,0.99,45.27,27.77,3.60,110.37,397.38,,
04/01/2009,848.15,26.70,7.08,213.24,2.93,1231.70,1306.72,38.78,616052.49,10.28,5140.13,14.98,16.44,0.06,0.97,44.83,31.76,3.15,119.85,377.34,,
05/01/2009,902.41,26.15,7.29,213.86,3.29,1306.72,1329.63,37.86,655154.21,10.56,5295.00,16.00,17.59,0.06,0.97,43.45,34.51,2.90,123.73,358.50,,
06/01/2009,926.12,25.59,7.51,215.69,3.72,1329.63,1345.69,36.74,668176.43,10.78,5418.31,16.38,18.04,0.05,1.02,41.67,36.19,2.76,123.32,340.75,,
07/01/2009,935.82,25.03,9.19,215.35,3.56,1345.69,1448.72,35.99,677754.10,13.21,6653.31,16.69,18.41,0.05,1.00,42.42,37.39,2.67,101.87,272.42,,
08/01/2009,1009.73,24.46,10.86,215.83,3.59,1448.72,1497.74,35.10,731118.99,15.59,7865.85,18.09,19.98,0.05,1.02,42.35,41.28,2.42,92.95,225.19,,
09/01/2009,1044.55,23.90,12.54,215.97,3.40,1497.74,1529.41,34.27,757299.68,17.98,9091.51,18.83,20.82,0.04,1.00,43.12,43.71,2.29,83.30,190.59,,
10/01/2009,1067.66,23.40,25.35,216.18,3.39,1529.41,1557.54,33.52,774722.27,36.31,18394.63,19.36,21.42,0.04,1.00,43.24,45.62,2.19,42.12,92.32,,
11/01/2009,1088.07,22.91,38.16,216.33,3.40,1557.54,1592.28,32.79,790358.06,54.62,27718.86,19.81,21.94,0.04,0.99,43.29,47.50,2.11,28.51,60.03,,
12/01/2009,1110.38,22.41,50.97,215.95,3.59,1592.28,1605.72,32.14,809345.66,73.09,37151.56,20.32,22.51,0.04,0.99,42.81,49.55,2.02,21.78,43.97,,
01/01/2010,1123.58,22.24,54.29,216.69,3.73,1605.72,1556.15,31.78,817524.03,77.59,39501.75,20.53,22.74,0.04,1.01,42.29,50.52,1.98,20.70,40.97,,
02/01/2010,1089.16,22.07,57.61,216.74,3.69,1556.15,1639.27,31.53,793620.23,82.31,41977.73,19.92,22.07,0.04,1.00,42.55,49.35,2.03,18.91,38.31,,
03/01/2010,1152.05,21.90,60.93,217.63,3.73,1639.27,1700.73,31.16,837336.70,86.70,44285.34,21.00,23.27,0.03,0.99,42.37,52.61,1.90,18.91,35.94,,
04/01/2010,1197.32,21.95,62.99,218.01,3.85,1700.73,1596.85,31.17,870058.07,89.47,45770.60,21.80,24.15,0.03,1.04,42.01,54.56,1.83,19.01,34.84,,
05/01/2010,1125.06,21.99,65.04,218.18,3.42,1596.85,1539.17,31.22,818246.33,92.32,47305.45,20.48,22.68,0.04,1.02,43.63,51.15,1.95,17.30,33.81,,
06/01/2010,1083.36,22.04,67.10,217.97,3.20,1539.17,1533.78,31.31,790025.35,95.33,48931.75,19.74,21.86,0.04,1.02,44.61,49.15,2.03,16.15,32.85,,
07/01/2010,1079.80,22.14,68.69,218.01,3.01,1533.78,1542.28,31.45,788608.48,97.56,50163.82,19.67,21.77,0.04,1.03,45.45,48.76,2.05,15.72,32.24,,
08/01/2010,1087.28,22.25,70.27,218.31,2.70,1542.28,1590.72,31.56,794328.59,99.68,51339.23,19.77,21.88,0.05,1.01,46.72,48.87,2.05,15.47,31.66,,
09/01/2010,1122.08,22.35,71.86,218.44,2.65,1590.72,1658.83,31.68,820635.53,101.87,52554.96,20.38,22.55,0.05,1.01,47.00,50.20,1.99,15.61,31.10,,
10/01/2010,1171.58,22.48,73.69,218.71,2.54,1658.83,1696.78,31.82,857140.01,104.34,53912.36,21.24,23.49,0.04,0.98,47.50,52.12,1.92,15.90,30.50,,
11/01/2010,1198.89,22.60,75.52,218.80,2.76,1696.78,1754.11,31.99,878128.97,106.88,55314.75,21.70,23.99,0.04,0.96,46.67,53.04,1.89,15.88,29.93,,
12/01/2010,1241.53,22.73,77.35,219.18,3.29,1754.11,1803.58,32.11,909185.72,109.29,56644.23,22.40,24.75,0.04,0.99,44.61,54.62,1.83,16.05,29.39,,
01/01/2011,1282.62,22.96,78.67,220.22,3.39,1803.58,1848.60,32.29,936218.30,110.62,57423.32,22.98,25.38,0.03,0.99,44.15,55.86,1.79,16.30,29.19,,
02/01/2011,1321.12,23.20,79.99,221.31,3.58,1848.60,1807.70,32.46,960992.45,111.93,58185.32,23.49,25.93,0.03,1.02,43.36,56.95,1.76,16.52,29.00,,
03/01/2011,1304.49,23.43,81.31,223.47,3.41,1807.70,1833.34,32.47,941138.82,112.68,58662.00,22.90,25.27,0.03,1.00,43.69,55.68,1.80,16.04,28.82,,
04/01/2011,1331.51,23.73,82.16,224.91,3.46,1833.34,1834.07,32.68,955904.11,113.13,58985.86,23.14,25.53,0.03,1.03,43.35,56.10,1.78,16.21,28.89,,
05/01/2011,1338.31,24.04,83.02,225.96,3.17,1834.07,1766.05,32.94,957718.62,113.77,59408.21,23.06,25.42,0.04,1.02,44.33,55.68,1.80,16.12,28.95,,
06/01/2011,1287.29,24.34,83.87,225.72,3.00,1766.05,1816.43,33.39,923648.50,115.06,60177.89,22.10,24.36,0.04,1.00,45.14,52.89,1.89,15.35,29.02,,
07/01/2011,1325.19,24.62,84.91,225.92,3.00,1816.43,1620.23,33.75,951471.33,116.38,60962.02,22.61,24.92,0.04,1.06,45.22,53.83,1.86,15.61,29.00,,
08/01/2011,1185.31,24.90,85.94,226.55,2.30,1620.23,1602.17,34.04,850184.45,117.48,61644.37,20.05,22.09,0.05,1.03,48.00,47.60,2.10,13.79,28.97,,
09/01/2011,1173.88,25.18,86.98,226.89,1.98,1602.17,1651.08,34.37,842212.28,118.71,62404.70,19.70,21.71,0.06,0.99,49.40,46.62,2.15,13.50,28.95,,
10/01/2011,1207.22,25.60,86.97,226.42,2.15,1651.08,1678.76,35.01,869456.20,118.95,62636.97,20.16,22.21,0.05,1.01,48.83,47.16,2.12,13.88,29.43,,
11/01/2011,1226.42,26.01,86.96,226.23,2.01,1678.76,1706.10,35.61,885592.62,119.03,62793.44,20.35,22.42,0.05,1.00,49.58,47.15,2.12,14.10,29.91,,
12/01/2011,1243.32,26.43,86.95,225.67,1.98,1706.10,1776.86,36.27,901610.29,119.31,63052.97,20.52,22.62,0.05,1.00,49.92,47.04,2.13,14.30,30.40,,
01/01/2012,1300.58,26.74,87.48,226.67,1.97,1776.86,1839.67,36.53,940609.99,119.52,63267.59,21.21,23.39,0.05,1.00,49.82,48.64,2.06,14.87,30.56,,
02/01/2012,1352.49,27.04,88.01,227.66,1.97,1839.67,1875.42,36.78,975487.34,119.71,63477.47,21.80,24.03,0.05,0.98,49.69,50.01,2.00,15.37,30.73,,
03/01/2012,1389.24,27.35,88.54,229.39,2.17,1875.42,1865.99,36.92,996072.51,119.53,63482.38,22.05,24.32,0.05,1.01,48.52,50.79,1.97,15.69,30.89,,
04/01/2012,1386.43,27.67,88.33,230.09,2.05,1865.99,1807.33,37.25,992712.21,118.89,63248.47,21.78,24.02,0.05,1.02,48.98,50.10,2.00,15.70,31.33,,
05/01/2012,1341.27,28.00,88.13,229.82,1.80,1807.33,1785.98,37.72,963177.52,118.75,63284.52,20.94,23.10,0.05,1.02,50.23,47.91,2.09,15.22,31.77,,
06/01/2012,1323.48,28.32,87.92,229.48,1.62,1785.98,1837.96,38.22,953495.30,118.64,63341.57,20.55,22.67,0.06,1.01,51.21,46.73,2.14,15.05,32.21,,
07/01/2012,1359.78,28.74,87.45,229.10,1.53,1837.96,1886.49,38.85,982975.18,118.20,63214.57,21.00,23.17,0.06,0.99,51.79,47.31,2.11,15.55,32.87,,
08/01/2012,1403.45,29.17,86.97,230.38,1.68,1886.49,1931.59,39.21,1010676.37,116.91,62632.72,21.41,23.63,0.05,1.00,50.86,48.12,2.08,16.14,33.54,,
09/01/2012,1443.42,29.59,86.50,231.41,1.72,1931.59,1924.85,39.60,1036610.41,115.75,62121.07,21.78,24.04,0.05,1.00,50.52,48.78,2.05,16.69,34.21,,
10/01/2012,1437.82,30.14,86.50,231.32,1.75,1924.85,1875.76,40.35,1034795.14,115.80,62256.21,21.58,23.82,0.05,1.01,50.47,47.70,2.10,16.62,34.85,,
11/01/2012,1394.51,30.70,86.51,230.22,1.65,1875.76,1918.29,41.29,1010252.74,116.36,62669.75,20.90,23.07,0.06,0.99,51.25,45.43,2.20,16.12,35.48,,
12/01/2012,1422.29,31.25,86.51,229.60,1.72,1918.29,1990.78,42.15,1035052.01,116.68,62956.46,21.24,23.46,0.05,0.98,51.13,45.51,2.20,16.44,36.12,,
01/01/2013,1480.40,31.54,86.91,230.28,1.91,1990.78,2017.17,42.41,1076071.03,116.87,63170.59,21.90,24.19,0.05,1.00,50.18,46.94,2.13,17.03,36.29,,
02/01/2013,1512.31,31.82,87.30,232.17,1.98,2017.17,2063.15,42.45,1092247.83,116.45,63053.79,22.05,24.37,0.05,1.00,49.54,47.52,2.10,17.32,36.45,,
03/01/2013,1550.83,32.11,87.70,232.77,1.96,2063.15,2091.76,42.72,1119075.19,116.67,63284.11,22.42,24.78,0.05,1.02,49.58,48.30,2.07,17.68,36.61,,
04/01/2013,1570.70,32.50,88.78,232.53,1.76,2091.76,2179.96,43.28,1136549.06,118.24,64243.09,22.60,24.98,0.05,0.99,50.62,48.33,2.07,17.69,36.60,,
05/01/2013,1639.84,32.88,89.87,232.95,1.93,2179.96,2146.79,43.71,1186448.84,119.47,65019.88,23.41,25.88,0.05,0.97,49.83,49.87,2.01,18.25,36.59,,
06/01/2013,1618.77,33.27,90.95,233.50,2.30,2146.79,2212.11,44.12,1170401.70,120.62,65758.59,22.93,25.35,0.04,0.98,48.16,48.66,2.06,17.80,36.58,,
07/01/2013,1668.68,33.65,92.09,233.60,2.58,2212.11,2211.32,44.60,1208038.89,122.08,66668.45,23.49,25.98,0.04,0.99,47.05,49.59,2.02,18.12,36.54,,
08/01/2013,1670.09,34.02,93.23,233.88,2.74,2211.32,2231.34,45.05,1209657.11,123.44,67527.10,23.36,25.83,0.04,1.00,46.44,49.09,2.04,17.91,36.49,,
09/01/2013,1687.17,34.40,94.37,234.15,2.81,2231.34,2280.67,45.50,1222682.63,124.81,68389.41,23.44,25.92,0.04,1.02,46.22,49.05,2.04,17.88,36.45,,
10/01/2013,1720.03,34.60,96.31,233.55,2.62,2280.67,2369.72,45.87,1251809.19,127.71,70095.24,23.83,26.36,0.04,0.99,47.21,49.72,2.01,17.86,35.92,,
11/01/2013,1783.54,34.79,98.26,233.07,2.72,2369.72,2402.14,46.23,1302801.75,130.55,71772.41,24.64,27.25,0.04,0.99,47.00,51.26,1.95,18.15,35.41,,
12/01/2013,1807.78,34.99,100.20,233.05,2.90,2402.14,2412.54,46.49,1322751.46,133.14,73316.28,24.86,27.48,0.03,1.01,46.38,51.67,1.94,18.04,34.92,,
01/01/2014,1822.36,35.40,100.42,233.92,2.86,2412.54,2396.63,46.87,1330628.09,132.94,73320.99,24.86,27.47,0.04,1.02,46.48,51.47,1.94,18.15,35.26,,
02/01/2014,1817.04,35.82,100.63,234.78,2.71,2396.63,2442.21,47.24,1324026.81,132.73,73328.73,24.59,27.17,0.04,1.00,47.02,50.73,1.97,18.06,35.59,,
03/01/2014,1863.52,36.23,100.85,236.29,2.72,2442.21,2435.15,47.48,1351392.46,132.17,73134.68,24.96,27.57,0.04,1.00,46.79,51.44,1.94,18.48,35.92,,
04/01/2014,1864.26,36.61,101.61,237.07,2.71,2435.15,2459.88,47.83,1349692.10,132.72,73561.48,24.79,27.37,0.04,1.02,46.78,50.92,1.96,18.35,36.03,,
05/01/2014,1889.77,37.00,102.36,237.90,2.56,2459.88,2529.78,48.16,1365623.39,133.24,73971.84,24.94,27.54,0.04,1.00,47.34,51.08,1.96,18.46,36.14,,
06/01/2014,1947.09,37.38,103.12,238.34,2.60,2529.78,2564.58,48.57,1406676.73,133.98,74499.13,25.56,28.21,0.04,1.01,47.18,52.09,1.92,18.88,36.25,,
07/01/2014,1973.10,37.75,104.07,238.25,2.54,2564.58,2553.80,49.07,1428297.70,135.26,75332.31,25.82,28.49,0.04,1.01,47.55,52.27,1.91,18.96,36.27,,
08/01/2014,1961.53,38.12,105.01,237.85,2.42,2553.80,2593.12,49.63,1424601.71,136.72,76268.10,25.62,28.26,0.04,0.99,48.24,51.46,1.94,18.68,36.30,,
09/01/2014,1993.23,38.49,105.96,238.03,2.53,2593.12,2526.67,50.07,1448863.63,137.85,77021.51,25.92,28.58,0.04,1.02,47.83,51.79,1.93,18.81,36.33,,
10/01/2014,1937.27,38.81,104.74,237.43,2.30,2526.67,2681.09,50.61,1414090.01,136.61,76456.30,25.16,27.74,0.04,1.00,49.03,49.92,2.00,18.50,37.05,,
11/01/2014,2044.57,39.12,103.53,236.15,2.33,2681.09,2709.17,51.30,1502907.16,135.76,76099.60,26.61,29.32,0.04,1.01,49.26,52.26,1.91,19.75,37.79,,
12/01/2014,2054.27,39.44,102.31,234.81,2.21,2709.17,2687.41,52.01,1521077.96,134.93,75755.13,26.79,29.52,0.04,1.03,50.17,52.09,1.92,20.08,38.55,,
01/01/2015,2028.18,39.90,101.29,233.71,1.88,2687.41,2747.06,52.86,1511333.66,134.21,75478.01,26.49,29.17,0.04,0.99,52.00,50.84,1.97,20.02,39.39,,
02/01/2015,2082.20,40.35,100.27,234.72,1.98,2747.06,2727.91,53.24,1547373.12,132.29,74514.99,27.00,29.72,0.04,1.00,51.39,51.60,1.94,20.77,40.24,,
03/01/2015,2079.99,40.81,99.25,236.12,2.04,2727.91,2741.84,53.52,1539097.80,130.17,73440.48,26.73,29.42,0.04,1.01,50.90,50.97,1.96,20.96,41.12,,
04/01/2015,2094.86,41.12,97.80,236.60,1.94,2741.84,2750.17,53.82,1549486.59,128.01,72341.33,26.79,29.48,0.04,0.98,51.34,50.95,1.96,21.42,42.04,,
05/01/2015,2111.94,41.43,96.36,237.81,2.20,2750.17,2724.16,53.95,1556738.63,125.48,71025.76,26.81,29.49,0.04,0.99,49.98,50.98,1.96,21.92,43.00,,
06/01/2015,2099.29,41.74,94.91,238.64,2.36,2724.16,2717.29,54.16,1544567.65,123.16,69830.71,26.50,29.14,0.03,1.01,49.19,50.29,1.99,22.12,43.98,,
07/01/2015,2094.14,42.00,93.49,238.65,2.32,2717.29,2650.63,54.49,1543249.98,121.31,68898.73,26.38,29.01,0.03,1.02,49.46,49.86,2.01,22.40,44.92,,
08/01/2015,2039.87,42.25,92.08,238.32,2.17,2650.63,2530.53,54.90,1507986.95,119.65,68068.27,25.69,28.25,0.04,1.00,50.29,48.28,2.07,22.15,45.89,,
09/01/2015,1944.41,42.51,90.66,237.95,2.17,2530.53,2636.35,55.32,1442281.63,117.99,67247.78,24.50,26.94,0.04,1.01,50.46,45.74,2.19,21.45,46.89,,
10/01/2015,2024.81,42.80,89.28,237.84,2.07,2636.35,2714.74,55.73,1505241.67,116.25,66373.14,25.49,28.03,0.04,0.98,51.02,47.30,2.11,22.68,47.94,,
11/01/2015,2080.62,43.10,87.91,237.34,2.26,2714.74,2689.30,56.23,1552677.80,114.70,65600.99,26.23,28.83,0.03,1.00,50.36,48.28,2.07,23.67,49.03,,
12/01/2015,2054.08,43.39,86.53,236.53,2.24,2689.30,2507.78,56.81,1540835.66,113.29,64909.11,25.97,28.54,0.03,1.02,50.71,47.34,2.11,23.74,50.14,,
01/01/2016,1918.60,43.55,86.50,236.92,2.09,2507.78,2487.20,56.93,1439550.33,113.06,64902.07,24.21,26.61,0.04,1.03,51.40,44.05,2.27,22.18,50.35,,
02/01/2016,1904.42,43.72,86.47,237.11,1.78,2487.20,2629.37,57.09,1430466.94,112.93,64950.21,24.00,26.39,0.04,0.99,52.90,43.56,2.30,22.02,50.56,,
03/01/2016,2021.95,43.88,86.44,238.13,1.89,2629.37,2686.33,57.06,1514970.41,112.41,64766.21,25.37,27.89,0.04,1.01,52.23,46.08,2.17,23.39,50.76,,
04/01/2016,2075.54,44.07,86.60,239.26,1.81,2686.33,2662.62,57.04,1550524.10,112.08,64694.19,25.92,28.50,0.04,1.00,52.44,47.09,2.12,23.97,50.89,,
05/01/2016,2065.55,44.27,86.76,240.23,1.81,2662.62,2677.47,57.06,1539588.03,111.84,64667.84,25.69,28.24,0.04,1.02,52.31,46.66,2.14,23.81,51.02,,
06/01/2016,2083.89,44.46,86.92,241.02,1.64,2677.47,2765.47,57.12,1550925.78,111.68,64689.82,25.84,28.40,0.04,1.01,53.02,46.87,2.13,23.97,51.15,,
07/01/2016,2148.90,44.65,87.64,240.63,1.50,2765.47,2791.29,57.46,1604674.98,112.79,65447.00,26.69,29.33,0.04,1.00,53.87,48.13,2.08,24.52,50.95,,
08/01/2016,2170.95,44.84,88.37,240.85,1.56,2791.29,2767.58,57.65,1622440.88,113.62,66040.07,26.95,29.61,0.04,0.99,53.59,48.42,2.07,24.57,50.74,,
09/01/2016,2157.69,45.03,89.09,241.43,1.63,2767.58,2745.35,57.76,1611461.59,114.27,66536.49,26.73,29.36,0.04,0.99,53.19,47.92,2.09,24.22,50.54,,
10/01/2016,2143.02,45.25,90.91,241.73,1.76,2745.35,2777.81,57.97,1601325.35,116.46,67930.53,26.53,29.13,0.04,0.97,52.56,47.36,2.11,23.57,49.78,,
11/01/2016,2164.99,45.48,92.73,241.35,2.14,2777.81,2881.62,58.35,1623098.41,118.98,69519.91,26.85,29.48,0.03,0.97,50.94,47.61,2.10,23.35,49.04,,
12/01/2016,2246.63,45.70,94.55,241.43,2.49,2881.62,2901.25,58.62,1686607.18,121.27,70981.30,27.87,30.59,0.03,1.01,49.45,49.16,2.03,23.76,48.33,,
01/01/2017,2275.12,45.93,96.46,242.84,2.43,2901.25,2961.80,58.57,1700955.90,123.01,72119.22,28.06,30.79,0.03,1.00,49.52,49.54,2.02,23.59,47.61,,
02/01/2017,2329.91,46.15,98.38,243.60,2.42,2961.80,3006.28,58.67,1739322.11,125.06,73440.05,28.66,31.43,0.03,1.00,49.51,50.48,1.98,23.68,46.91,,
03/01/2017,2366.82,46.38,100.29,243.80,2.48,3006.28,2987.88,58.91,1768324.13,127.39,74929.75,29.09,31.89,0.03,1.02,49.31,51.03,1.96,23.60,46.25,,
04/01/2017,2359.31,46.66,101.53,244.52,2.30,2987.88,3030.93,59.09,1760397.75,128.58,75759.04,28.90,31.67,0.03,1.00,50.05,50.56,1.98,23.24,45.96,,
05/01/2017,2395.35,46.94,102.78,244.73,2.30,3030.93,3077.03,59.40,1788678.84,130.05,76746.38,29.31,32.10,0.03,1.01,50.10,51.03,1.96,23.31,45.67,,
06/01/2017,2433.99,47.22,104.02,244.96,2.19,3077.03,3104.60,59.70,1818820.98,131.50,77729.88,29.75,32.56,0.03,0.99,50.64,51.55,1.94,23.40,45.40,,
07/01/2017,2454.10,47.54,105.04,244.79,2.32,3104.60,3098.00,60.14,1838076.68,132.88,78673.07,30.00,32.82,0.03,1.01,50.19,51.63,1.94,23.36,45.26,,
08/01/2017,2456.22,47.85,106.06,245.52,2.21,3098.00,3127.63,60.36,1837150.03,133.77,79328.45,29.91,32.71,0.03,1.00,50.62,51.33,1.95,23.16,45.12,,
09/01/2017,2492.84,48.17,107.08,246.82,2.20,3127.63,3210.16,60.44,1857706.31,134.35,79797.82,30.17,32.97,0.03,0.99,50.49,51.75,1.93,23.28,44.99,,
10/01/2017,2557.00,48.42,108.01,246.66,2.36,3210.16,3256.04,60.79,1909733.62,135.60,80671.37,30.92,33.78,0.03,1.00,49.91,52.81,1.89,23.67,44.83,,
11/01/2017,2593.61,48.68,108.95,246.67,2.35,3256.04,3346.80,61.11,1940058.72,136.77,81493.72,31.30,34.17,0.02,1.00,50.05,53.28,1.88,23.81,44.68,,
12/01/2017,2664.34,48.93,109.88,246.52,2.40,3346.80,3485.41,61.46,1997189.85,138.03,82366.07,32.09,35.02,0.02,0.99,49.95,54.45,1.84,24.25,44.53,,
01/01/2018,2789.80,49.29,111.73,247.87,2.58,3485.41,3364.41,61.58,2082966.00,139.59,83424.16,33.31,36.33,0.02,0.98,49.00,56.60,1.77,24.97,44.11,,
02/01/2018,2705.16,49.64,113.59,248.99,2.86,3364.41,3353.85,61.74,2013727.87,141.27,84554.20,32.04,34.93,0.02,1.00,47.71,54.49,1.84,23.82,43.71,,
03/01/2018,2702.77,50.00,115.44,249.55,2.84,3353.85,3279.84,62.04,2010504.42,143.25,85872.13,31.81,34.68,0.02,1.00,47.79,54.06,1.85,23.41,43.31,,
04/01/2018,2653.63,50.33,117.79,250.55,2.87,3279.84,3325.16,62.21,1969242.73,145.58,87408.77,30.97,33.75,0.02,0.99,47.59,52.72,1.90,22.53,42.73,,
05/01/2018,2701.49,50.66,120.13,251.59,2.98,3325.16,3384.83,62.36,1999576.14,147.87,88919.72,31.24,34.04,0.02,1.01,47.08,53.33,1.88,22.49,42.17,,
06/01/2018,2754.35,50.99,122.48,251.99,2.91,3384.83,3432.88,62.66,2038597.67,150.52,90652.04,31.63,34.46,0.02,1.00,47.39,54.02,1.85,22.49,41.63,,
07/01/2018,2793.64,51.44,125.12,252.01,2.89,3432.88,3509.80,63.21,2070710.69,153.75,92739.37,31.89,34.73,0.02,1.00,47.58,54.31,1.84,22.33,41.11,,
08/01/2018,2857.82,51.89,127.75,252.15,2.89,3509.80,3559.31,63.73,2120309.65,156.90,94784.35,32.39,35.27,0.02,0.99,47.67,55.07,1.82,22.37,40.62,,
09/01/2018,2901.50,52.34,130.39,252.44,3.00,3559.31,3410.93,64.21,2153450.96,159.95,96773.56,32.62,35.52,0.02,0.99,47.28,55.44,1.80,22.25,40.14,,
10/01/2018,2785.46,52.81,131.06,252.89,3.15,3410.93,3345.94,64.67,2066942.20,160.49,97250.20,31.04,33.79,0.02,1.01,46.71,52.74,1.90,21.25,40.30,,
11/01/2018,2723.23,53.28,131.72,252.04,3.12,3345.94,3164.47,65.46,2030861.37,161.84,98233.29,30.20,32.88,0.02,1.03,47.11,51.11,1.96,20.67,40.45,,
12/01/2018,2567.31,53.75,132.39,251.23,2.83,3164.47,3207.76,66.25,1924069.07,163.18,99219.61,28.29,30.82,0.03,1.01,48.57,47.76,2.09,19.39,40.60,,
01/01/2019,2607.39,54.15,133.06,251.71,2.71,3207.76,3374.92,66.61,1953763.65,163.69,99701.72,28.38,30.93,0.03,1.00,49.10,48.15,2.08,19.60,40.69,,
02/01/2019,2754.86,54.54,133.72,252.78,2.68,3374.92,3415.82,66.82,2058968.03,163.82,99944.12,29.54,32.21,0.02,1.01,49.13,50.51,1.98,20.60,40.79,,
03/01/2019,2803.98,54.94,134.39,254.20,2.57,3415.82,3518.79,66.93,2087326.53,163.71,100042.02,29.58,32.26,0.03,1.01,49.43,51.04,1.96,20.86,40.88,,
04/01/2019,2903.80,55.32,134.68,255.55,2.53,3518.79,3451.96,67.04,2153662.15,163.21,99890.63,30.13,32.88,0.03,1.01,49.45,52.49,1.91,21.56,41.07,,
